,Data,Fechamento,Variação,Retorno Mensal (%),Abertura,Máxima,Mínima,Volume
0,2021-07-19,3064.09,-43.25,-0.0139,3106.81,3106.81,3036.43,0
1,2021-07-16,3107.34,0.0,0.0,3132.59,3147.94,3104.57,0
2,2021-07-16,3107.34,-25.18,-0.008,3132.59,3147.94,3104.57,108981600
3,2021-07-15,3132.52,-22.95,-0.0073,3155.47,3163.66,3116.07,133373300
4,2021-07-14,3155.47,15.08,0.0048,3140.57,3174.22,3140.57,127793800
5,2021-07-13,3140.39,16.25,0.0052,3124.13,3143.93,3097.04,119352100
6,2021-07-12,3124.14,55.08,0.0179,3069.13,3124.27,3069.13,128219000
7,2021-07-09,3069.06,0.0,0.0,3114.7,3114.7,3040.43,0
8,2021-07-08,3069.06,-46.04,-0.0148,3114.7,3114.7,3040.43,115404000
9,2021-07-07,3115.1,25.36,0.0082,3089.74,3121.61,3076.26,121562100
10,2021-07-06,3089.74,-70.15,-0.0222,3159.84,3159.84,3082.51,111634800
11,2021-07-05,3159.89,-4.34,-0.0014,3164.23,3179.03,3156.68,85255400
12,2021-07-02,3164.23,50.42,0.0162,3113.92,3166.28,3113.92,117030800
13,2021-07-01,3113.81,-30.87,-0.0098,3144.75,3156.17,3100.28,149627300
14,2021-06-30,3144.68,-2.48,-0.0008,3147.13,3147.13,3113.54,145348600
15,2021-06-29,3147.16,-18.17,-0.0057,3165.3,3167.37,3105.54,131888700
16,2021-06-28,3165.33,8.47,0.0027,3156.87,3191.4,3141.89,136850900
17,2021-06-25,3156.86,-54.67,-0.017,3211.53,3215.24,3132.81,125411800
18,2021-06-24,3211.53,7.23,0.0023,3204.3,3232.89,3202.59,117039900
19,2021-06-23,3204.3,0.27,0.0001,3203.89,3228.13,3190.98,105442000
20,2021-06-22,3204.03,-20.76,-0.0064,3224.7,3225.05,3180.75,125565600
21,2021-06-21,3224.79,40.36,0.0127,3184.6,3228.53,3182.65,98717300
22,2021-06-18,3184.43,13.01,0.0041,3171.42,3194.57,3157.28,147109300
23,2021-06-17,3171.42,-23.45,-0.0073,3194.89,3205.33,3162.41,133768000
24,2021-06-16,3194.87,-16.82,-0.0052,3211.68,3220.33,3170.84,146421200
25,2021-06-15,3211.69,0.24,0.0001,3211.4,3219.15,3192.42,112111700
26,2021-06-14,3211.45,52.15,0.0165,3159.36,3221.29,3159.36,126008800
27,2021-06-11,3159.3,-35.4,-0.0111,3194.71,3198.57,3138.87,106013300
28,2021-06-10,3194.7,28.01,0.0088,3166.69,3194.7,3160.46,112668700
29,2021-06-09,3166.69,-7.85,-0.0025,3174.54,3184.25,3158.99,122985100
30,2021-06-08,3174.54,-8.12,-0.0026,3182.67,3195.64,3157.86,122081800
31,2021-06-07,3182.66,-8.36,-0.0026,3191.11,3206.01,3179.01,133111700
32,2021-06-04,3191.02,34.1,0.0108,3156.9,3194.41,3146.72,136614200
33,2021-06-03,3156.92,0.0,0.0,3136.2,3160.16,3134.96,0
34,2021-06-02,3156.92,20.72,0.0066,3136.2,3160.16,3134.96,142043600
35,2021-06-01,3136.2,31.7,0.0102,3104.51,3156.38,3104.51,175841400
36,2021-05-31,3104.5,15.0,0.0049,3089.48,3109.66,3078.39,104762300
37,2021-05-28,3089.5,3.28,0.0011,3086.29,3092.76,3065.49,136767500
38,2021-05-27,3086.22,39.43,0.0129,3046.81,3087.19,3046.55,167211700
39,2021-05-26,3046.79,35.98,0.012,3010.82,3049.17,3010.82,132325600
40,2021-05-25,3010.81,13.91,0.0046,2996.93,3032.17,2996.93,168716100
41,2021-05-24,2996.9,32.79,0.0111,2964.12,2998.53,2958.38,125945100
42,2021-05-21,2964.11,-20.65,-0.0069,2984.78,2986.87,2957.95,122519300
43,2021-05-20,2984.76,27.03,0.0091,2957.67,2984.76,2955.77,0
44,2021-05-19,2957.73,0.0,0.0,2977.79,2980.95,2947.51,0
45,2021-05-19,2957.73,-20.64,-0.0069,2977.79,2980.95,2947.51,145828800
46,2021-05-18,2978.37,5.3,0.0018,2973.01,2991.86,2960.8,159294200
47,2021-05-17,2973.07,34.35,0.0117,2938.72,2976.74,2932.76,121290300
48,2021-05-14,2938.72,52.75,0.0183,2886.03,2944.52,2886.03,126366000
49,2021-05-13,2885.97,26.2,0.0092,2859.77,2903.83,2859.77,144154900
50,2021-05-12,2859.77,-93.8,-0.0318,2953.23,2953.23,2853.88,134973200
51,2021-05-11,2953.57,-3.62,-0.0012,2957.19,2957.19,2903.45,107674300
52,2021-05-10,2957.19,-16.37,-0.0055,2973.55,2989.84,2950.82,128153200
53,2021-05-07,2973.56,42.65,0.0146,2930.89,2974.36,2930.89,129836900
54,2021-05-06,2930.91,-15.02,-0.0051,2946.39,2951.48,2913.66,120417700
55,2021-05-05,2945.93,38.25,0.0132,2907.79,2951.22,2907.79,150986800
56,2021-05-04,2907.68,-17.35,-0.0059,2925.08,2930.09,2899.65,118494800
57,2021-05-03,2925.03,5.06,0.0017,2919.96,2950.59,2909.73,145420500
58,2021-04-30,2919.97,-29.98,-0.0102,2949.95,2957.11,2915.8,215667100
59,2021-04-29,2949.95,0.69,0.0002,2949.3,2971.45,2935.3,162638400
60,2021-04-28,2949.26,11.69,0.004,2937.77,2949.91,2923.71,191782400
61,2021-04-27,2937.57,-33.34,-0.0112,2970.9,2975.38,2927.36,178166400
62,2021-04-26,2970.91,17.33,0.0059,2953.55,2977.0,2953.3,166066100
63,2021-04-23,2953.58,17.94,0.0061,2935.72,2970.93,2935.72,151042700
64,2021-04-22,2935.64,-7.26,-0.0025,2942.9,2980.67,2933.86,196085600
65,2021-04-20,2942.9,-16.5,-0.0056,2959.38,2972.83,2931.95,139751400
66,2021-04-19,2959.4,-6.39,-0.0022,2965.94,2986.44,2954.11,179131700
67,2021-04-16,2965.79,25.48,0.0087,2940.33,2965.79,2934.26,172684700
68,2021-04-15,2940.31,15.26,0.0052,2925.39,2959.08,2925.39,180970900
69,2021-04-14,2925.05,2.94,0.001,2922.16,2950.44,2911.37,189615200
70,2021-04-13,2922.11,0.67,0.0002,2921.6,2933.28,2908.54,190057400
71,2021-04-12,2921.44,18.27,0.0063,2903.2,2925.96,2900.31,161325500
72,2021-04-09,2903.17,7.68,0.0027,2895.42,2915.53,2867.49,149446900
73,2021-04-08,2895.49,37.72,0.0132,2858.11,2895.75,2858.11,169759300
74,2021-04-07,2857.77,-3.79,-0.0013,2861.56,2886.93,2839.18,175550900
75,2021-04-06,2861.56,38.48,0.0136,2823.27,2872.33,2822.46,150275100
76,2021-04-05,2823.08,48.16,0.0174,2774.9,2829.61,2774.9,146553200
77,2021-04-02,2774.92,0.0,0.0,2797.64,2817.51,2769.39,0
78,2021-04-01,2774.92,-22.58,-0.0081,2797.64,2817.51,2769.39,155522200
79,2021-03-31,2797.5,-8.85,-0.0032,2806.35,2827.63,2779.03,252402600
80,2021-03-30,2806.35,81.81,0.03,2724.42,2814.23,2714.88,162246500
81,2021-03-29,2724.54,-14.71,-0.0054,2739.2,2753.2,2707.44,149830100
82,2021-03-26,2739.25,-4.94,-0.0018,2744.17,2764.76,2703.03,137116400
83,2021-03-25,2744.19,46.98,0.0174,2697.13,2751.49,2656.01,0
84,2021-03-24,2697.21,-51.84,-0.0189,2749.07,2770.99,2695.98,0
85,2021-03-23,2749.05,-23.97,-0.0086,2772.94,2792.07,2735.44,0
86,2021-03-22,2773.02,-21.71,-0.0078,2794.73,2795.67,2747.14,0
87,2021-03-19,2794.73,0.0,0.0,2727.32,2801.52,2724.12,0
88,2021-03-19,2794.73,67.67,0.0248,2727.32,2801.52,2724.12,211609200
89,2021-03-18,2727.06,-76.69,-0.0274,2803.73,2803.73,2713.15,174718200
90,2021-03-17,2803.75,67.18,0.0245,2736.57,2809.34,2715.3,190202800
91,2021-03-16,2736.57,-30.05,-0.0109,2766.62,2781.84,2711.79,175591600
92,2021-03-15,2766.62,29.82,0.0109,2736.8,2785.5,2727.29,162001500
93,2021-03-12,2736.8,8.64,0.0032,2728.07,2751.5,2700.74,168308500
94,2021-03-11,2728.16,84.56,0.032,2643.61,2732.07,2643.61,0
95,2021-03-10,2643.6,57.11,0.0221,2586.58,2645.28,2563.63,202920100
96,2021-03-09,2586.49,-4.02,-0.0016,2590.52,2620.36,2570.92,184786100
97,2021-03-08,2590.51,-144.49,-0.0528,2735.0,2735.0,2582.19,200641600
98,2021-03-05,2735.0,58.15,0.0217,2676.91,2738.23,2650.48,188660400
99,2021-03-04,2676.85,29.76,0.0112,2647.09,2729.27,2644.35,224084900
100,2021-03-03,2647.09,-8.76,-0.0033,2655.85,2668.05,2550.6,225078200
101,2021-03-02,2655.85,-0.63,-0.0002,2656.34,2671.13,2572.96,260982200
102,2021-03-01,2656.48,-18.89,-0.0071,2675.46,2712.3,2651.36,233479100
103,2021-02-26,2675.37,-44.78,-0.0165,2720.15,2753.03,2663.04,288824800
104,2021-02-25,2720.15,-81.39,-0.0291,2801.54,2820.2,2701.67,189567100
105,2021-02-24,2801.54,23.09,0.0083,2778.74,2818.19,2777.7,204834000
106,2021-02-23,2778.45,14.96,0.0054,2763.67,2785.41,2732.93,215146500
107,2021-02-22,2763.49,-74.15,-0.0261,2837.37,2837.37,2713.08,277592300
108,2021-02-19,2837.64,13.63,0.0048,2823.92,2838.56,2804.72,149175100
109,2021-02-18,2824.01,-22.78,-0.008,2846.79,2861.01,2816.97,189327900
110,2021-02-17,2846.79,14.42,0.0051,2832.37,2854.67,2810.21,179223500
111,2021-02-16,2832.37,0.0,0.0,2834.2,2840.02,2808.09,0
112,2021-02-15,2832.37,0.0,0.0,2834.2,2840.02,2808.09,0
113,2021-02-12,2832.37,-1.83,-0.0006,2834.2,2840.02,2808.09,228946900
114,2021-02-11,2834.2,21.75,0.0077,2812.45,2853.79,2811.33,137230100
115,2021-02-10,2812.45,-57.2,-0.0199,2869.65,2873.42,2799.78,167808700
116,2021-02-09,2869.65,-24.77,-0.0086,2894.6,2895.94,2856.18,170282500
117,2021-02-08,2894.42,16.46,0.0057,2877.82,2918.51,2866.94,184816700
118,2021-02-05,2877.96,15.2,0.0053,2862.77,2895.04,2862.64,189851400
119,2021-02-04,2862.76,-13.45,-0.0047,2876.23,2897.45,2854.68,172771800
120,2021-02-03,2876.21,29.84,0.0105,2846.46,2885.01,2846.46,204759300
121,2021-02-02,2846.37,53.61,0.0192,2792.77,2873.36,2792.77,221993000
122,2021-02-01,2792.76,67.29,0.0247,2725.71,2800.6,2725.71,194454300
123,2021-01-29,2725.47,-72.54,-0.0259,2797.52,2808.22,2714.13,284771800
124,2021-01-28,2798.01,93.4,0.0345,2704.61,2801.73,2698.86,237276000
125,2021-01-27,2704.61,6.29,0.0023,2698.31,2750.78,2675.26,333529800
126,2021-01-26,2698.32,-31.08,-0.0114,2729.39,2770.04,2691.69,224350400
127,2021-01-25,2729.4,0.0,0.0,2768.19,2768.19,2706.34,0
128,2021-01-22,2729.4,-38.82,-0.014,2768.19,2768.19,2706.34,153782200
129,2021-01-21,2768.22,-36.3,-0.0129,2804.46,2814.92,2750.62,165129400
130,2021-01-20,2804.52,-19.5,-0.0069,2824.04,2834.67,2780.57,161320800
131,2021-01-20,2804.52,-19.5,-0.0069,2824.04,2834.67,2780.57,161320800
132,2021-01-19,2824.02,-20.88,-0.0073,2844.96,2867.4,2796.79,151753100
133,2021-01-18,2844.9,-5.6,-0.002,2850.53,2893.69,2838.65,131778400
134,2021-01-15,2850.5,-47.68,-0.0165,2898.13,2898.13,2832.73,163012100
135,2021-01-14,2898.18,61.27,0.0216,2836.94,2905.11,2836.94,162630500
136,2021-01-13,2836.91,-2.57,-0.0009,2839.6,2845.66,2805.75,209168700
137,2021-01-12,2839.48,57.99,0.0208,2781.58,2842.84,2781.58,166485000
138,2021-01-11,2781.49,-31.65,-0.0113,2813.12,2817.5,2767.64,195335800
139,2021-01-08,2813.14,82.17,0.0301,2730.98,2818.01,2730.98,183281900
140,2021-01-07,2730.97,1.67,0.0006,2729.32,2764.55,2728.03,180182700
141,2021-01-06,2729.3,-59.65,-0.0214,2789.05,2791.0,2729.26,220849900
142,2021-01-05,2788.95,-10.85,-0.0039,2799.8,2807.6,2735.08,184619600
143,2021-01-04,2799.8,-22.59,-0.008,2822.39,2855.54,2776.0,179385500
144,2021-01-01,2822.39,0.0,0.0,2817.22,2832.39,2810.88,0
145,2020-12-31,2822.39,0.0,0.0,2817.22,2832.39,2810.88,0
146,2020-12-30,2822.39,5.25,0.0019,2817.22,2832.39,2810.88,159290700
147,2020-12-29,2817.14,11.91,0.0042,2805.36,2823.37,2798.9,96850700
148,2020-12-28,2805.23,33.97,0.0123,2771.37,2810.9,2771.37,99028800
149,2020-12-25,2771.26,0.0,0.0,2722.56,2771.36,2722.08,0
150,2020-12-24,2771.26,0.0,0.0,2722.56,2771.36,2722.08,0
151,2020-12-23,2771.26,48.68,0.0179,2722.56,2771.36,2722.08,114602600
152,2020-12-22,2722.58,-15.64,-0.0057,2738.46,2755.45,2711.8,117523100
153,2020-12-21,2738.22,-44.35,-0.0159,2782.41,2782.41,2681.63,143091400
154,2020-12-18,2782.57,-13.02,-0.0047,2795.62,2820.22,2774.28,191199800
155,2020-12-17,2795.59,-7.2,-0.0026,2802.71,2823.23,2785.99,192534400
156,2020-12-16,2802.79,21.18,0.0076,2781.67,2804.22,2746.73,127937000
157,2020-12-15,2781.61,22.27,0.0081,2759.48,2783.08,2757.58,119913000
158,2020-12-14,2759.34,-4.93,-0.0018,2764.34,2790.63,2754.97,94082800
159,2020-12-11,2764.27,12.45,0.0045,2751.76,2771.62,2720.39,121033500
160,2020-12-10,2751.82,29.8,0.0109,2722.27,2752.86,2676.92,131318200
161,2020-12-09,2722.02,-22.38,-0.0082,2744.44,2771.0,2711.56,125994900
162,2020-12-08,2744.4,-3.65,-0.0013,2748.04,2760.2,2722.73,111918900
163,2020-12-07,2748.05,-0.98,-0.0004,2749.07,2774.77,2726.07,124538400
164,2020-12-04,2749.03,10.6,0.0039,2738.74,2771.09,2727.1,142894000
165,2020-12-03,2738.43,36.42,0.0135,2702.03,2766.64,2702.03,164877400
166,2020-12-02,2702.01,0.0,0.0,2680.79,2705.68,2678.7,0
167,2020-12-02,2702.01,21.3,0.0079,2680.79,2705.68,2678.7,138908800
168,2020-12-01,2680.71,52.57,0.02,2625.26,2683.85,2625.26,151828900
169,2020-11-30,2628.14,-36.12,-0.0136,2664.26,2696.0,2627.63,164173200
170,2020-11-27,2664.26,3.9,0.0015,2660.58,2685.31,2655.85,123817500
171,2020-11-26,2660.36,22.31,0.0085,2637.92,2662.69,2620.4,114513900
172,2020-11-25,2638.05,28.48,0.0109,2609.16,2645.37,2607.37,165733200
173,2020-11-24,2609.57,40.03,0.0156,2569.4,2618.02,2557.19,160209200
174,2020-11-23,2569.54,26.27,0.0103,2543.39,2575.61,2543.39,125515400
175,2020-11-20,2543.27,-7.7,-0.003,2550.62,2564.26,2537.34,93755200
176,2020-11-19,2550.97,15.73,0.0062,2535.52,2554.75,2521.3,143464800
177,2020-11-18,2535.24,-5.74,-0.0023,2540.97,2563.81,2535.24,117974900
178,2020-11-17,2540.98,13.0,0.0051,2527.78,2552.82,2511.4,140246300
179,2020-11-16,2527.98,30.97,0.0124,2497.2,2532.35,2480.69,119065400
180,2020-11-13,2497.01,80.33,0.0332,2416.77,2501.36,2416.77,123348900
181,2020-11-12,2416.68,-54.1,-0.0219,2470.71,2479.07,2403.64,137918600
182,2020-11-11,2470.78,-22.91,-0.0092,2493.71,2497.83,2454.42,132006900
183,2020-11-10,2493.69,-18.11,-0.0072,2511.97,2533.7,2490.2,165747100
184,2020-11-09,2511.8,51.01,0.0207,2460.96,2546.91,2460.96,203150400
185,2020-11-06,2460.79,38.63,0.0159,2422.04,2463.49,2382.58,144572700
186,2020-11-05,2422.16,72.88,0.031,2349.44,2425.37,2349.44,160815400
187,2020-11-04,2349.28,68.07,0.0298,2281.29,2351.47,2281.29,143363400
188,2020-11-03,2281.21,30.62,0.0136,2250.78,2312.7,2250.78,157370100
189,2020-11-02,2250.59,0.0,0.0,2311.49,2311.49,2236.57,0
190,2020-10-30,2250.59,-61.13,-0.0264,2311.49,2311.49,2236.57,141475300
191,2020-10-29,2311.72,22.15,0.0097,2289.52,2314.88,2228.5,163643100
192,2020-10-28,2289.57,-121.83,-0.0505,2411.36,2411.36,2287.28,175602200
193,2020-10-27,2411.4,-20.22,-0.0083,2431.67,2446.5,2409.36,112712200
194,2020-10-26,2431.62,-26.37,-0.0107,2457.99,2464.97,2408.04,96787900
195,2020-10-23,2457.99,-3.97,-0.0016,2462.03,2471.97,2450.62,102120400
196,2020-10-22,2461.96,1.57,0.0006,2460.4,2467.37,2444.24,128472800
197,2020-10-21,2460.39,9.59,0.0039,2450.96,2475.22,2447.96,145426300
198,2020-10-21,2460.39,9.59,0.0039,2450.96,2475.22,2447.96,145426300
199,2020-10-20,2450.8,33.39,0.0138,2417.85,2452.25,2417.85,127106800
200,2020-10-19,2417.41,6.82,0.0028,2410.65,2455.17,2403.71,134666600
201,2020-10-16,2410.59,-13.78,-0.0057,2424.37,2429.57,2404.63,136049000
202,2020-10-15,2424.37,7.71,0.0032,2416.47,2429.34,2381.43,155089200
203,2020-10-14,2416.66,26.96,0.0113,2389.7,2421.11,2389.49,166023000
204,2020-10-13,2389.7,0.79,0.0003,2388.93,2408.52,2377.01,163708200
205,2020-10-12,2388.91,0.0,0.0,2382.25,2420.07,2378.88,0
206,2020-10-09,2388.91,6.65,0.0028,2382.25,2420.07,2378.88,156966300
207,2020-10-08,2382.26,44.98,0.0192,2337.36,2382.26,2334.42,143025900
208,2020-10-07,2337.28,-10.37,-0.0044,2347.76,2362.83,2319.5,134062800
209,2020-10-06,2347.65,-7.58,-0.0032,2355.32,2391.07,2337.57,125211100
210,2020-10-05,2355.23,27.66,0.0119,2327.61,2361.5,2320.09,122159800
211,2020-10-02,2327.57,-31.46,-0.0133,2359.03,2366.43,2321.92,112424600
212,2020-10-01,2359.03,55.86,0.0243,2303.47,2360.79,2298.43,138253500
213,2020-09-30,2303.17,31.4,0.0138,2271.93,2308.66,2271.93,165052100
214,2020-09-29,2271.77,-32.61,-0.0142,2304.37,2313.13,2268.65,139148500
215,2020-09-28,2304.38,-54.94,-0.0233,2359.86,2389.78,2291.49,144438800
216,2020-09-25,2359.32,-7.71,-0.0033,2366.96,2366.96,2338.92,132964100
217,2020-09-24,2367.03,23.76,0.0101,2343.28,2397.23,2330.23,131609200
218,2020-09-23,2343.27,-24.19,-0.0102,2367.46,2392.86,2340.78,118880000
219,2020-09-22,2367.46,9.63,0.0041,2357.84,2372.99,2333.86,100925700
220,2020-09-21,2357.83,-45.06,-0.0188,2402.78,2402.78,2327.04,129250100
221,2020-09-18,2402.89,-47.62,-0.0194,2450.26,2450.63,2388.45,156976900
222,2020-09-17,2450.51,-7.37,-0.003,2457.79,2457.79,2422.58,130532700
223,2020-09-16,2457.88,2.89,0.0012,2455.05,2482.22,2454.31,124562200
224,2020-09-15,2454.99,-4.48,-0.0018,2459.66,2480.82,2435.97,154793600
225,2020-09-14,2459.47,73.61,0.0309,2386.4,2465.41,2386.4,116582300
226,2020-09-11,2385.86,-38.15,-0.0157,2424.18,2434.22,2361.66,132143800
227,2020-09-10,2424.01,-51.53,-0.0208,2475.44,2492.58,2420.8,105430400
228,2020-09-09,2475.54,-0.79,-0.0003,2476.89,2506.93,2462.13,137975500
229,2020-09-08,2476.33,9.58,0.0039,2466.53,2491.65,2426.58,123313400
230,2020-09-07,2466.75,0.0,0.0,2455.98,2475.75,2393.67,0
231,2020-09-04,2466.75,10.82,0.0044,2455.98,2475.75,2393.67,176599000
232,2020-09-03,2455.93,-46.22,-0.0185,2502.2,2515.13,2435.77,161769500
233,2020-09-02,2502.15,16.23,0.0065,2485.97,2510.42,2477.16,162088900
234,2020-09-01,2485.92,50.32,0.0207,2435.7,2485.92,2435.7,154751700
235,2020-08-31,2435.6,-36.03,-0.0146,2471.18,2475.22,2432.23,141563100
236,2020-08-28,2471.63,27.86,0.0114,2443.85,2484.37,2443.85,134602300
237,2020-08-27,2443.77,-1.24,-0.0005,2445.3,2464.58,2422.7,128757500
238,2020-08-26,2445.01,-36.99,-0.0149,2482.0,2501.08,2413.22,154875500
239,2020-08-25,2482.0,16.59,0.0067,2465.62,2495.05,2461.62,119270200
240,2020-08-24,2465.41,4.7,0.0019,2465.63,2498.28,2452.79,116656900
241,2020-08-21,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
242,2020-08-20,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
243,2020-08-19,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
244,2020-08-18,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
245,2020-08-17,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
246,2020-08-14,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
247,2020-08-13,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
248,2020-08-12,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
249,2020-08-11,2460.71,0.0,0.0,2460.71,2460.71,2460.71,0
250,2020-08-10,2460.71,3.37,0.0014,2457.55,2473.16,2428.84,156970400
251,2020-08-07,2457.34,-20.97,-0.0085,2478.31,2487.24,2444.65,130820800
252,2020-08-06,2478.31,30.21,0.0123,2448.3,2488.82,2445.43,149694800
253,2020-08-05,2448.1,40.01,0.0166,2408.31,2463.23,2408.31,173264500
254,2020-08-04,2408.09,-46.16,-0.0188,2453.96,2465.94,2387.67,149704100
255,2020-08-03,2454.25,-11.77,-0.0048,2465.94,2477.65,2438.31,183521000
256,2020-07-31,2466.02,-47.12,-0.0187,2513.31,2535.51,2456.54,157670100
257,2020-07-30,2513.14,20.73,0.0083,2492.02,2517.03,2470.84,142563600
258,2020-07-29,2492.41,25.41,0.0103,2467.0,2502.4,2467.0,177950300
259,2020-07-28,2467.0,16.87,0.0069,2450.13,2479.05,2427.65,148306400
260,2020-07-27,2450.13,12.77,0.0052,2437.36,2474.67,2436.52,191770100
261,2020-07-27,2450.13,12.77,0.0052,2437.36,2474.67,2436.52,191770100
262,2020-07-24,2437.36,-26.91,-0.0109,2464.26,2464.26,2378.51,152539000
263,2020-07-23,2464.27,-69.31,-0.0274,2533.58,2554.19,2457.28,157648400
264,2020-07-22,2533.58,-4.92,-0.0019,2538.5,2550.27,2505.44,166776900
265,2020-07-21,2538.5,-13.86,-0.0054,2552.35,2587.98,2503.89,152458500
266,2020-07-20,2552.36,48.08,0.0192,2504.2,2552.61,2503.82,118482800
267,2020-07-17,2504.28,40.68,0.0165,2463.65,2508.77,2463.65,132897400
268,2020-07-16,2463.6,-9.48,-0.0038,2473.07,2473.07,2440.61,130024200
269,2020-07-15,2473.08,35.84,0.0147,2437.64,2473.59,2437.64,193150700
270,2020-07-14,2437.24,15.06,0.0062,2422.29,2444.47,2388.72,162030100
271,2020-07-13,2422.18,-22.33,-0.0091,2444.51,2490.3,2422.18,206066100
272,2020-07-10,2444.51,41.86,0.0174,2402.65,2446.62,2397.78,133715800
273,2020-07-09,2402.65,2.74,0.0011,2399.96,2415.67,2382.28,130515500
274,2020-07-08,2399.91,38.03,0.0161,2361.88,2406.49,2361.88,155500600
275,2020-07-07,2361.88,-15.35,-0.0065,2377.24,2387.61,2349.0,136625400
276,2020-07-06,2377.23,47.01,0.0202,2330.36,2383.36,2330.36,217066900
277,2020-07-03,2330.22,32.76,0.0143,2297.47,2330.22,2282.88,131454600
278,2020-07-02,2297.46,-8.12,-0.0035,2305.58,2358.94,2297.46,184921400
279,2020-07-01,2305.58,53.57,0.0238,2252.01,2306.48,2251.87,207543300
280,2020-06-30,2252.01,5.55,0.0025,2246.3,2278.94,2222.34,168612800
281,2020-06-29,2246.46,57.52,0.0263,2188.89,2246.46,2166.24,147985100
282,2020-06-26,2188.94,-65.44,-0.029,2254.24,2254.24,2178.04,141401900
283,2020-06-25,2254.38,16.13,0.0072,2238.3,2259.77,2209.4,149289800
284,2020-06-24,2238.25,-50.55,-0.0221,2288.8,2288.8,2198.13,215121200
285,2020-06-23,2288.8,25.77,0.0114,2263.43,2303.32,2263.43,233446500
286,2020-06-22,2263.03,5.65,0.0025,2257.53,2291.62,2253.09,210899900
287,2020-06-19,2257.38,19.38,0.0087,2238.07,2282.73,2238.07,287777400
288,2020-06-18,2238.0,4.47,0.002,2233.53,2269.8,2212.31,169509900
289,2020-06-17,2233.53,55.74,0.0256,2177.81,2247.97,2167.26,187745300
290,2020-06-16,2177.79,1.17,0.0005,2177.0,2259.45,2171.15,178340200
291,2020-06-15,2176.62,2.68,0.0012,2173.72,2192.82,2082.11,179948300
292,2020-06-12,2173.94,-58.73,-0.0263,2232.49,2232.49,2125.73,217374700
293,2020-06-11,2232.67,0.0,0.0,2310.98,2358.05,2232.6,0
294,2020-06-10,2232.67,-77.58,-0.0336,2310.98,2358.05,2232.6,220404600
295,2020-06-09,2310.25,-32.12,-0.0137,2342.11,2342.11,2262.92,207456000
296,2020-06-08,2342.37,100.69,0.0449,2241.7,2344.21,2241.7,229690200
297,2020-06-05,2241.68,42.15,0.0192,2199.79,2290.35,2199.79,250897300
298,2020-06-04,2199.53,8.7,0.004,2190.79,2217.91,2166.48,229065300
299,2020-06-03,2190.83,86.65,0.0412,2104.41,2199.01,2104.41,281172400
300,2020-06-02,2104.18,76.06,0.0375,2028.42,2108.28,2028.42,227393400
301,2020-06-01,2028.12,60.09,0.0305,1968.01,2030.28,1968.01,161724100
302,2020-05-29,1968.03,-6.39,-0.0032,1974.48,1980.28,1941.92,272251100
303,2020-05-28,1974.42,-21.53,-0.0108,1995.95,2001.99,1968.59,193605900
304,2020-05-27,1995.95,85.31,0.0446,1910.68,1995.95,1910.68,239126600
305,2020-05-26,1910.64,7.01,0.0037,1903.89,1967.08,1903.89,171338300
306,2020-05-25,1903.63,92.68,0.0512,1811.11,1914.05,1811.11,144915900
307,2020-05-22,1810.95,-30.09,-0.0163,1841.07,1841.07,1795.42,121433200
308,2020-05-21,1841.04,51.13,0.0286,1789.91,1842.26,1789.91,172412000
309,2020-05-20,1789.91,20.95,0.0118,1768.7,1816.75,1768.7,146484300
310,2020-05-19,1768.96,0.62,0.0004,1768.33,1806.76,1757.43,160426400
311,2020-05-18,1768.34,98.8,0.0592,1669.81,1775.1,1669.81,168022300
312,2020-05-15,1669.54,-13.91,-0.0083,1683.3,1699.3,1644.17,158643200
313,2020-05-14,1683.45,34.94,0.0212,1647.38,1684.35,1606.98,184368500
314,2020-05-13,1648.51,-27.95,-0.0167,1676.47,1694.2,1626.12,164997400
315,2020-05-12,1676.46,-40.19,-0.0234,1716.77,1752.82,1676.46,144130800
316,2020-05-11,1716.65,-32.71,-0.0187,1749.36,1749.36,1710.61,132981000
317,2020-05-08,1749.36,10.37,0.006,1739.09,1765.94,1727.22,144944600
318,2020-05-07,1738.99,-54.32,-0.0303,1793.31,1816.73,1738.99,207446200
319,2020-05-06,1793.31,-16.29,-0.009,1809.82,1827.49,1763.87,124576300
320,2020-05-05,1809.6,-4.32,-0.0024,1814.22,1862.91,1802.88,129580000
321,2020-05-04,1813.92,-59.09,-0.0315,1872.87,1872.87,1783.64,153800900
322,2020-05-01,1873.01,0.0,0.0,1952.01,1952.01,1865.44,0
323,2020-04-30,1873.01,-79.28,-0.0406,1952.01,1952.01,1865.44,194771800
324,2020-04-30,1873.01,-79.28,-0.0406,1952.01,1952.01,1865.44,194771800
325,2020-04-29,1952.29,43.27,0.0227,1909.13,1959.12,1909.13,157309800
326,2020-04-28,1909.02,78.27,0.0428,1831.22,1922.55,1831.22,146705300
327,2020-04-27,1830.75,58.49,0.033,1772.35,1837.15,1772.35,125369700
